VendorID,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,pickup_hour,pickup_dayofweek,pickup_month,is_weekend,trip_duration_min,avg_speed_mph
2,1.0,0.57,1.0,249.0,249.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,12,5,1,1,3.95,8.658227848101264
2,1.0,0.66,1.0,140.0,262.0,2.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,12,2,1,0,4.733333333333333,8.366197183098592
2,2.0,1.83,1.0,114.0,170.0,1.0,10.0,1.0,0.5,0.0,1.0,2.5,0.0,0,4,1,0,7.5,14.64
2,2.0,0.97,1.0,249.0,148.0,1.0,8.6,1.0,0.5,0.0,1.0,2.5,0.0,22,5,1,1,7.333333333333333,7.9363636363636365
1,2.0,9.0,1.0,138.0,68.0,1.0,42.9,8.75,0.5,6.55,1.0,2.5,1.25,12,2,1,0,29.35,18.398637137989777
2,2.0,1.24,1.0,79.0,170.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,14,4,1,0,10.033333333333333,7.415282392026579
1,1.0,1.6,1.0,125.0,232.0,1.0,11.4,3.5,0.5,0.0,1.0,2.5,0.0,0,6,1,1,12.333333333333334,7.783783783783783
1,1.0,22.8,1.0,138.0,265.0,1.0,82.8,7.25,0.5,0.0,1.0,0.0,1.25,20,3,1,0,30.2,45.29801324503312
1,2.0,1.5,1.0,163.0,48.0,2.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,13,4,1,0,12.133333333333333,7.417582417582418
2,1.0,0.88,1.0,68.0,170.0,2.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,7,1,1,0,6.05,8.727272727272728
1,1.0,1.4,1.0,162.0,137.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,7,1,1,0,9.7,8.65979381443299
2,2.0,1.07,1.0,113.0,249.0,1.0,10.0,1.0,0.5,0.0,1.0,2.5,0.0,22,4,1,0,8.883333333333333,7.227016885553471
1,1.0,1.9,1.0,237.0,164.0,1.0,12.8,3.5,0.5,0.0,1.0,2.5,0.0,20,4,1,0,15.083333333333334,7.558011049723756
2,1.0,1.34,1.0,163.0,50.0,2.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,10,6,1,1,4.8,16.75
1,1.0,2.9,1.0,234.0,236.0,1.0,17.7,5.0,0.5,0.0,1.0,2.5,0.0,18,2,1,0,16.916666666666668,10.285714285714285
2,1.0,1.43,1.0,107.0,246.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,8,6,1,1,6.216666666666667,13.801608579088471
2,3.0,1.19,1.0,79.0,137.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,19,3,1,0,6.966666666666667,10.248803827751196
2,1.0,6.26,1.0,249.0,181.0,1.0,29.6,1.0,0.5,0.0,1.0,2.5,0.0,2,5,1,1,21.05,17.843230403800476
2,2.0,1.45,1.0,161.0,234.0,1.0,10.0,1.0,0.5,0.0,1.0,2.5,0.0,23,5,1,1,7.866666666666666,11.059322033898306
2,1.0,1.26,1.0,237.0,236.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,19,6,1,1,4.05,18.666666666666668
2,1.0,1.07,1.0,164.0,234.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,6.483333333333333,9.902313624678664
1,1.0,0.8,1.0,236.0,237.0,1.0,6.5,5.0,0.5,0.0,1.0,2.5,0.0,17,3,1,0,6.016666666666667,7.9778393351800565
2,2.0,1.36,1.0,75.0,141.0,2.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,22,1,1,0,4.0,20.400000000000002
2,2.0,0.83,1.0,45.0,144.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,11,6,1,1,6.75,7.377777777777777
2,1.0,3.44,1.0,140.0,223.0,1.0,21.9,0.0,0.5,0.0,1.0,2.5,0.0,13,4,1,0,21.633333333333333,9.540832049306625
2,2.0,0.66,1.0,142.0,48.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,18,5,1,1,3.3333333333333335,11.879999999999999
2,2.0,1.6,1.0,230.0,43.0,2.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,10,2,1,0,9.8,9.795918367346937
2,1.0,1.99,1.0,90.0,50.0,1.0,12.8,1.0,0.5,0.0,1.0,2.5,0.0,1,5,1,1,9.233333333333333,12.931407942238268
2,1.0,3.65,1.0,186.0,236.0,1.0,19.1,1.0,0.5,0.0,1.0,2.5,0.0,21,3,1,0,16.65,13.153153153153154
1,1.0,1.4,1.0,142.0,162.0,1.0,9.3,3.5,0.5,0.0,1.0,2.5,0.0,20,3,1,0,7.533333333333333,11.150442477876105
2,1.0,5.1,1.0,43.0,125.0,1.0,26.8,2.5,0.5,0.0,1.0,2.5,0.0,19,2,1,0,24.666666666666668,12.405405405405403
1,1.0,1.8,1.0,239.0,239.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,15,4,1,0,14.483333333333333,7.456846950517837
2,1.0,1.18,1.0,141.0,237.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,8.85,8.0
2,1.0,1.19,1.0,79.0,107.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,23,5,1,1,4.333333333333333,16.47692307692308
2,1.0,2.02,1.0,24.0,142.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,13,4,1,0,14.133333333333333,8.575471698113208
2,1.0,0.62,1.0,141.0,43.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,19,6,1,1,4.583333333333333,8.116363636363637
1,1.0,1.3,1.0,137.0,239.0,1.0,14.2,3.5,0.5,0.0,1.0,2.5,0.0,22,3,1,0,16.316666666666666,4.780388151174669
2,2.0,3.25,1.0,143.0,249.0,2.0,17.0,1.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,14.166666666666666,13.764705882352942
1,2.0,2.5,1.0,100.0,239.0,1.0,14.2,3.5,0.5,0.0,1.0,2.5,0.0,21,2,1,0,15.016666666666667,9.988901220865705
2,1.0,1.56,1.0,170.0,229.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,8.6,10.883720930232558
2,1.0,1.85,1.0,249.0,148.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,14,0,1,0,15.583333333333334,7.122994652406417
1,2.0,3.1,1.0,186.0,239.0,1.0,15.6,5.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,13.166666666666666,14.126582278481013
2,1.0,3.23,1.0,113.0,229.0,1.0,22.6,0.0,0.5,0.0,1.0,2.5,0.0,15,1,1,0,24.483333333333334,7.915588835942818
2,1.0,1.84,1.0,236.0,239.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,15.5,7.12258064516129
2,5.0,5.75,1.0,164.0,49.0,1.0,32.4,0.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,32.03333333333333,10.77003121748179
2,2.0,9.48,1.0,70.0,10.0,1.0,48.5,1.0,0.5,0.0,1.0,0.0,0.0,23,3,1,0,37.53333333333333,15.154529307282417
2,1.0,1.79,1.0,161.0,43.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,11,5,1,1,7.683333333333334,13.97830802603037
2,2.0,3.38,1.0,161.0,144.0,1.0,28.2,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,30.5,6.649180327868852
2,1.0,1.14,1.0,79.0,113.0,1.0,8.6,1.0,0.5,0.0,1.0,2.5,0.0,1,5,1,1,7.183333333333334,9.522041763341067
1,1.0,1.8,1.0,238.0,142.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,12,2,1,0,13.6,7.9411764705882355
1,1.0,0.9,1.0,236.0,262.0,1.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,14,6,1,1,6.483333333333333,8.32904884318766
2,1.0,6.81,1.0,262.0,138.0,1.0,28.9,5.0,0.5,6.55,1.0,2.5,0.0,9,6,1,1,15.166666666666666,26.94065934065934
2,1.0,0.43,1.0,236.0,236.0,1.0,4.4,2.5,0.5,0.0,1.0,2.5,0.0,17,1,1,0,2.55,10.11764705882353
2,2.0,2.02,1.0,246.0,161.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,15,0,1,0,16.966666666666665,7.143418467583498
1,1.0,1.4,1.0,162.0,140.0,1.0,9.3,3.5,0.5,0.0,1.0,2.5,0.0,20,2,1,0,7.65,10.980392156862743
2,1.0,1.38,1.0,236.0,141.0,1.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,16,2,1,0,9.983333333333333,8.29382303839733
1,2.0,9.7,1.0,229.0,138.0,1.0,38.7,7.5,0.5,0.0,1.0,2.5,0.0,11,5,1,1,23.45,24.818763326226012
1,1.0,1.5,1.0,142.0,141.0,1.0,11.4,5.0,0.5,0.0,1.0,2.5,0.0,19,1,1,0,10.45,8.61244019138756
2,1.0,1.6,1.0,164.0,229.0,1.0,11.4,1.0,0.5,0.0,1.0,2.5,0.0,23,5,1,1,10.866666666666667,8.83435582822086
2,1.0,2.59,1.0,170.0,140.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,18,1,1,0,15.566666666666666,9.98286937901499
2,1.0,1.44,1.0,231.0,249.0,1.0,9.3,1.0,0.5,0.0,1.0,2.5,0.0,22,6,1,1,7.25,11.917241379310344
2,3.0,1.09,1.0,246.0,246.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,11,4,1,0,5.983333333333333,10.930362116991644
1,1.0,1.8,1.0,48.0,186.0,1.0,17.0,2.5,0.5,0.0,1.0,2.5,0.0,18,5,1,1,18.416666666666668,5.864253393665158
1,1.0,1.0,1.0,236.0,75.0,2.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,15,3,1,0,6.333333333333333,9.473684210526315
2,1.0,1.11,1.0,143.0,238.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,14,0,1,0,4.533333333333333,14.691176470588237
2,1.0,0.72,1.0,236.0,236.0,1.0,5.1,2.5,0.5,0.0,1.0,2.5,0.0,16,1,1,0,2.2666666666666666,19.058823529411764
2,1.0,1.96,1.0,162.0,141.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,15,0,1,0,14.233333333333333,8.262295081967213
1,1.0,0.4,1.0,50.0,50.0,2.0,4.4,2.5,0.5,0.0,1.0,2.5,0.0,7,6,1,1,2.1,11.428571428571429
2,1.0,0.58,1.0,140.0,140.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,10,3,1,0,5.633333333333334,6.177514792899407
2,2.0,1.4,1.0,68.0,249.0,1.0,10.0,2.5,0.5,0.0,1.0,2.5,0.0,17,4,1,0,8.433333333333334,9.960474308300393
1,4.0,1.3,1.0,100.0,163.0,2.0,10.7,2.5,0.5,0.0,1.0,2.5,0.0,9,1,1,0,9.1,8.571428571428571
1,1.0,0.8,1.0,162.0,170.0,1.0,6.5,3.5,0.5,0.0,1.0,2.5,0.0,4,4,1,0,4.816666666666666,9.965397923875434
2,1.0,12.55,1.0,132.0,171.0,2.0,48.5,2.5,0.5,0.0,1.0,0.0,1.25,19,1,1,0,24.0,31.375
2,1.0,6.54,1.0,164.0,25.0,1.0,31.0,0.0,0.5,0.0,1.0,2.5,0.0,12,0,1,0,21.866666666666667,17.945121951219512
2,1.0,0.7,1.0,158.0,158.0,1.0,5.8,1.0,0.5,0.0,1.0,2.5,0.0,0,0,1,0,4.0,10.5
2,1.0,1.29,1.0,137.0,229.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,3,6,1,1,5.016666666666667,15.428571428571429
1,1.0,1.4,1.0,233.0,186.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,14,3,1,0,17.183333333333334,4.888457807953443
2,2.0,2.95,1.0,141.0,238.0,1.0,16.3,1.0,0.5,0.0,1.0,2.5,0.0,21,4,1,0,13.25,13.358490566037737
1,1.0,2.2,1.0,170.0,140.0,1.0,13.5,2.5,0.5,0.0,1.0,2.5,0.0,9,6,1,1,11.516666666666667,11.4616497829233
1,2.0,0.5,1.0,249.0,249.0,1.0,5.1,3.5,0.5,0.0,1.0,2.5,0.0,0,6,1,1,3.716666666666667,8.071748878923767
2,1.0,5.76,1.0,141.0,114.0,1.0,27.5,1.0,0.5,0.0,1.0,2.5,0.0,21,5,1,1,18.083333333333332,19.11152073732719
1,1.0,0.8,1.0,238.0,166.0,1.0,6.5,0.0,0.5,0.0,1.0,0.0,0.0,10,6,1,1,6.3,7.6190476190476195
1,1.0,2.4,1.0,141.0,238.0,1.0,16.3,2.5,0.5,0.0,1.0,2.5,0.0,13,4,1,0,17.4,8.275862068965518
1,1.0,1.1,1.0,113.0,211.0,2.0,7.9,3.5,0.5,0.0,1.0,2.5,0.0,22,2,1,0,5.466666666666667,12.073170731707318
1,4.0,0.9,1.0,186.0,230.0,2.0,13.5,2.5,0.5,0.0,1.0,2.5,0.0,13,6,1,1,14.433333333333334,3.741339491916859
2,2.0,11.97,1.0,138.0,132.0,1.0,47.1,5.0,0.5,0.0,1.0,0.0,1.25,15,6,1,1,28.966666666666665,24.79401611047181
1,2.0,0.6,1.0,142.0,142.0,1.0,5.8,2.5,0.5,0.0,1.0,2.5,0.0,15,3,1,0,3.8666666666666667,9.310344827586206
2,2.0,5.97,1.0,148.0,68.0,1.0,29.6,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,23.116666666666667,15.495313626532083
2,1.0,16.89,1.0,138.0,231.0,1.0,64.6,5.0,0.5,6.55,1.0,2.5,1.25,10,1,1,0,34.916666666666664,29.02338902147972
2,1.0,17.48,2.0,132.0,233.0,2.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,14,5,1,1,33.36666666666667,31.432567432567435
2,2.0,2.7,1.0,231.0,97.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,14,0,1,0,13.716666666666667,11.81044957472661
2,1.0,2.47,1.0,43.0,234.0,2.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,11.216666666666667,13.212481426448738
2,3.0,1.51,1.0,142.0,68.0,1.0,10.7,2.5,0.5,0.0,1.0,2.5,0.0,17,4,1,0,9.566666666666666,9.470383275261325
2,2.0,1.42,1.0,239.0,151.0,1.0,10.0,2.5,0.5,0.0,1.0,2.5,0.0,17,2,1,0,8.316666666666666,10.244488977955912
2,1.0,1.56,1.0,68.0,107.0,1.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,18,1,1,0,10.8,8.666666666666666
2,2.0,10.2,1.0,148.0,138.0,1.0,40.8,5.0,0.5,0.0,1.0,2.5,1.25,9,0,1,0,19.0,32.21052631578947
2,1.0,7.65,1.0,138.0,263.0,1.0,29.6,6.0,0.5,6.55,1.0,2.5,1.25,23,2,1,0,12.383333333333333,37.06594885598924
2,2.0,1.97,1.0,161.0,263.0,2.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,22,2,1,0,7.25,16.303448275862067
1,1.0,1.1,1.0,114.0,148.0,1.0,7.9,3.5,0.5,0.0,1.0,2.5,0.0,2,5,1,1,6.366666666666666,10.36649214659686
2,1.0,0.88,1.0,237.0,236.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,7,1,1,0,3.783333333333333,13.955947136563877
2,1.0,19.08,2.0,132.0,234.0,1.0,70.0,0.0,0.5,0.0,1.0,2.5,1.25,21,2,1,0,43.916666666666664,26.067552182163187
2,1.0,0.7,1.0,164.0,170.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,19,0,1,0,6.183333333333334,6.792452830188679
2,1.0,2.87,1.0,48.0,140.0,1.0,16.3,1.0,0.5,0.0,1.0,2.5,0.0,5,1,1,0,13.733333333333333,12.538834951456312
2,1.0,2.37,1.0,224.0,230.0,1.0,15.6,1.0,0.5,0.0,1.0,2.5,0.0,0,5,1,1,16.433333333333334,8.65314401622718
2,2.0,2.73,1.0,239.0,246.0,1.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,10,4,1,0,13.583333333333334,12.058895705521472
1,1.0,2.3,1.0,237.0,238.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,15,1,1,0,11.766666666666667,11.728045325779036
2,1.0,2.78,1.0,79.0,141.0,2.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,10.566666666666666,15.785488958990536
2,1.0,0.76,1.0,90.0,68.0,2.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,19,5,1,1,6.966666666666667,6.545454545454546
1,2.0,2.6,1.0,239.0,75.0,2.0,14.9,2.5,0.5,0.0,1.0,2.5,0.0,18,6,1,1,11.95,13.054393305439332
1,1.0,2.5,1.0,236.0,164.0,1.0,17.0,2.5,0.5,0.0,1.0,2.5,0.0,10,2,1,0,16.4,9.146341463414634
1,1.0,1.6,1.0,141.0,48.0,1.0,9.3,3.5,0.5,0.0,1.0,2.5,0.0,1,5,1,1,6.4,15.0
2,1.0,16.65,1.0,132.0,89.0,1.0,65.3,1.0,0.5,0.0,1.0,0.0,1.25,0,0,1,0,34.38333333333333,29.054774600096945
1,1.0,1.8,1.0,239.0,262.0,1.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,11,6,1,1,11.616666666666667,9.296987087517934
1,1.0,1.9,1.0,158.0,100.0,1.0,13.5,2.5,0.5,0.0,1.0,2.5,0.0,15,2,1,0,14.233333333333333,8.00936768149883
2,5.0,1.11,1.0,237.0,170.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,17,6,1,1,5.716666666666667,11.650145772594753
2,1.0,2.74,1.0,163.0,113.0,1.0,14.9,2.5,0.5,0.0,1.0,2.5,0.0,19,2,1,0,12.566666666666666,13.082228116710876
2,1.0,1.42,1.0,237.0,229.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,19,3,1,0,13.1,6.5038167938931295
1,1.0,2.0,1.0,239.0,236.0,1.0,12.1,3.5,0.5,0.0,1.0,2.5,0.0,20,5,1,1,9.866666666666667,12.162162162162161
1,2.0,1.6,1.0,43.0,163.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,15,5,1,1,15.783333333333333,6.082365364308343
2,3.0,2.13,1.0,234.0,162.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,12,6,1,1,9.933333333333334,12.865771812080535
2,1.0,7.84,1.0,70.0,217.0,2.0,35.2,5.0,0.5,6.55,1.0,0.0,1.25,10,1,1,0,21.466666666666665,21.91304347826087
1,1.0,0.5,1.0,236.0,236.0,2.0,5.1,2.5,0.5,0.0,1.0,2.5,0.0,13,5,1,1,3.6333333333333333,8.256880733944953
2,1.0,0.61,1.0,90.0,68.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,13,5,1,1,4.366666666666666,8.381679389312977
2,1.0,0.96,1.0,107.0,137.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,11,1,1,0,7.133333333333334,8.074766355140186
2,1.0,0.6,1.0,48.0,142.0,1.0,5.1,0.0,0.5,0.0,1.0,2.5,0.0,8,4,1,0,2.05,17.5609756097561
2,2.0,18.15,2.0,163.0,132.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,0.0,15,6,1,1,45.516666666666666,23.925302087147564
2,1.0,5.12,1.0,233.0,87.0,1.0,21.9,0.0,0.5,0.0,1.0,2.5,0.0,19,6,1,1,12.016666666666667,25.56449375866851
1,1.0,8.9,1.0,138.0,148.0,1.0,35.9,9.75,0.5,0.0,1.0,2.5,1.25,21,5,1,1,17.583333333333332,30.369668246445503
2,1.0,3.09,1.0,163.0,113.0,1.0,19.1,1.0,0.5,0.0,1.0,2.5,0.0,22,5,1,1,17.933333333333334,10.338289962825279
2,1.0,0.92,1.0,163.0,142.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,1,5,1,1,4.466666666666667,12.35820895522388
1,1.0,0.5,1.0,41.0,42.0,1.0,5.1,0.0,0.5,0.0,1.0,0.0,0.0,15,6,1,1,3.7666666666666666,7.964601769911504
2,1.0,0.87,1.0,164.0,161.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,13,2,1,0,10.633333333333333,4.909090909090909
1,1.0,2.5,1.0,162.0,239.0,1.0,14.9,5.0,0.5,0.0,1.0,2.5,0.0,19,4,1,0,13.083333333333334,11.464968152866241
2,1.0,0.98,1.0,141.0,229.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,14,4,1,0,9.216666666666667,6.379746835443037
2,1.0,2.35,1.0,239.0,50.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,7,2,1,0,9.516666666666667,14.816112084063047
2,1.0,1.65,1.0,141.0,161.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,10,5,1,1,7.916666666666667,12.505263157894737
2,1.0,17.31,2.0,132.0,43.0,1.0,70.0,0.0,0.5,0.0,1.0,2.5,1.25,20,6,1,1,36.21666666666667,28.677404509894153
2,1.0,1.11,1.0,237.0,170.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,17,3,1,0,6.566666666666666,10.142131979695433
2,1.0,1.37,1.0,132.0,132.0,2.0,7.9,2.5,0.5,0.0,1.0,0.0,1.25,17,2,1,0,2.533333333333333,32.44736842105263
2,1.0,0.95,1.0,164.0,186.0,1.0,8.6,1.0,0.5,0.0,1.0,2.5,0.0,21,2,1,0,7.5,7.6
2,1.0,1.0,1.0,237.0,236.0,1.0,6.5,2.5,0.5,0.0,1.0,2.5,0.0,18,3,1,0,4.15,14.457831325301205
2,1.0,9.0,1.0,236.0,138.0,1.0,41.5,5.0,0.5,6.55,1.0,2.5,0.0,8,1,1,0,28.633333333333333,18.859138533178115
1,1.0,3.1,1.0,186.0,148.0,1.0,17.0,3.5,0.5,0.0,1.0,2.5,0.0,20,3,1,0,18.35,10.136239782016348
2,1.0,0.76,1.0,140.0,140.0,1.0,6.5,1.0,0.5,0.0,1.0,2.5,0.0,22,2,1,0,3.3833333333333333,13.47783251231527
2,1.0,1.52,1.0,234.0,230.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,10,5,1,1,7.516666666666667,12.133037694013305
2,3.0,0.53,1.0,125.0,249.0,1.0,5.8,1.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,3.466666666666667,9.173076923076923
1,3.0,1.2,1.0,90.0,246.0,1.0,11.4,5.0,0.5,0.0,1.0,2.5,0.0,17,4,1,0,13.966666666666667,5.155131264916467
2,1.0,2.51,1.0,161.0,236.0,1.0,16.3,2.5,0.5,0.0,1.0,2.5,0.0,18,3,1,0,14.583333333333334,10.326857142857142
1,1.0,2.6,1.0,43.0,100.0,2.0,16.3,2.5,0.5,0.0,1.0,2.5,0.0,10,0,1,0,19.266666666666666,8.09688581314879
2,1.0,9.12,1.0,138.0,238.0,1.0,42.2,5.0,0.5,0.0,1.0,2.5,1.25,9,0,1,0,31.333333333333332,17.46382978723404
1,2.0,1.8,1.0,237.0,143.0,1.0,12.8,3.5,0.5,0.0,1.0,2.5,0.0,20,6,1,1,10.65,10.140845070422534
2,1.0,2.81,1.0,246.0,239.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,13.283333333333333,12.692597239648682
1,1.0,2.8,1.0,237.0,74.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,11,1,1,0,16.95,9.91150442477876
1,1.0,5.7,1.0,144.0,112.0,1.0,24.7,3.5,0.5,0.0,1.0,2.5,0.0,23,5,1,1,17.4,19.655172413793107
2,6.0,0.81,1.0,237.0,236.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,9,3,1,0,7.9,6.151898734177215
2,1.0,1.51,1.0,239.0,24.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,12,5,1,1,5.266666666666667,17.20253164556962
1,1.0,3.3,1.0,186.0,237.0,1.0,28.9,2.5,0.5,0.0,1.0,2.5,0.0,13,3,1,0,36.38333333333333,5.442052221713238
2,1.0,1.09,1.0,164.0,100.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,16,2,1,0,15.166666666666666,4.312087912087913
2,2.0,2.56,1.0,236.0,161.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,15.433333333333334,9.952483801295896
2,1.0,1.83,1.0,162.0,263.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,8.333333333333334,13.176
2,1.0,2.03,1.0,236.0,161.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,13,2,1,0,15.75,7.7333333333333325
2,1.0,0.83,1.0,261.0,231.0,2.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,10,6,1,1,5.3,9.39622641509434
2,3.0,17.66,2.0,132.0,164.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,15,3,1,0,44.5,23.81123595505618
2,1.0,2.04,1.0,249.0,161.0,2.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,10.0,12.24
2,1.0,1.41,1.0,236.0,161.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,12,2,1,0,9.5,8.905263157894737
1,1.0,1.2,1.0,43.0,263.0,1.0,10.0,5.0,0.5,0.0,1.0,2.5,0.0,16,1,1,0,9.266666666666667,7.769784172661869
1,1.0,1.1,1.0,140.0,229.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,10,1,1,0,13.566666666666666,4.864864864864866
2,1.0,0.72,1.0,141.0,237.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,21,4,1,0,5.65,7.646017699115043
1,1.0,0.9,1.0,234.0,161.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,15,3,1,0,7.2,7.5
2,1.0,2.25,1.0,113.0,161.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,14,3,1,0,16.133333333333333,8.367768595041323
2,1.0,1.13,1.0,249.0,144.0,2.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,17,5,1,1,10.25,6.614634146341463
1,1.0,20.1,2.0,132.0,239.0,2.0,70.0,3.75,0.5,6.55,1.0,2.5,1.25,13,6,1,1,37.7,31.9893899204244
2,1.0,0.75,1.0,158.0,113.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,10,3,1,0,5.55,8.108108108108109
2,1.0,2.19,1.0,263.0,163.0,1.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,9,5,1,1,10.216666666666667,12.861337683523654
1,1.0,0.8,1.0,236.0,237.0,1.0,7.9,5.0,0.5,0.0,1.0,2.5,0.0,17,3,1,0,7.55,6.357615894039736
2,1.0,3.26,1.0,186.0,13.0,2.0,18.4,0.0,0.5,0.0,1.0,2.5,0.0,6,0,1,0,14.266666666666667,13.710280373831775
1,1.0,2.3,1.0,140.0,75.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,7,3,1,0,7.9,17.468354430379744
1,1.0,3.1,1.0,79.0,140.0,1.0,14.9,3.5,0.5,0.0,1.0,2.5,0.0,1,6,1,1,11.05,16.832579185520363
1,1.0,2.3,1.0,161.0,262.0,2.0,13.5,3.5,0.5,0.0,1.0,2.5,0.0,20,5,1,1,11.133333333333333,12.395209580838323
2,1.0,1.25,1.0,162.0,161.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,8,0,1,0,11.083333333333334,6.7669172932330826
2,1.0,2.21,1.0,262.0,233.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,8.1,16.370370370370374
